2024-05-11 19:39:01.811 [File Watcher] INFO  org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-12 07:15:50.499 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-05-12 07:15:51.490 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-05-12 07:15:51.611 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-12 07:15:52.654 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-12 07:15:52.982 [restartedMain] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2024-05-12 07:15:53.313 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@175c63f8, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@f4ba12d, org.springframework.security.web.context.SecurityContextHolderFilter@25d7b28b, org.springframework.security.web.header.HeaderWriterFilter@45aadd5, org.springframework.web.filter.CorsFilter@5d4dac6, org.springframework.security.web.authentication.logout.LogoutFilter@2e66957a, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5a2a17fd, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@207afe78, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@55f57a39, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@107bfe4, org.springframework.security.web.access.ExceptionTranslationFilter@6744cd3d, org.springframework.security.web.access.intercept.AuthorizationFilter@3eb4c771]
2024-05-12 07:15:53.806 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore1']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-12 07:15:53.806 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore1']
2024-05-12 07:15:53.806 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore2']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-12 07:15:53.807 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore2']
2024-05-12 07:15:53.877 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-05-12 07:15:53.891 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-05-12 07:15:53.911 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2024-05-12 07:15:53.927 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Started BtWebAppApplication in 8.594 seconds (process running for 9.754)
2024-05-12 07:54:46.580 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Starting BtWebAppApplication using Java 21.0.2 with PID 27564 (C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp\target\classes started by gavin in C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp)
2024-05-12 07:54:46.588 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - No active profile set, falling back to 1 default profile: "default"
2024-05-12 07:54:46.638 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-05-12 07:54:46.638 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-05-12 07:54:47.320 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-12 07:54:47.372 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 47 ms. Found 6 JPA repository interfaces.
2024-05-12 07:54:48.000 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-05-12 07:54:48.009 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-05-12 07:54:48.012 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-05-12 07:54:48.012 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-05-12 07:54:48.057 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-05-12 07:54:48.058 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1419 ms
2024-05-12 07:54:48.470 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-05-12 07:54:48.688 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.2.Final
2024-05-12 07:54:48.754 [restartedMain] INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-05-12 07:54:48.987 [restartedMain] INFO  org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-12 07:54:49.373 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-05-12 07:54:49.374 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-05-12 07:54:50.186 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-05-12 07:54:50.263 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-12 07:54:50.969 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-12 07:54:51.180 [restartedMain] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2024-05-12 07:54:51.362 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@769e5d45, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3ac9063f, org.springframework.security.web.context.SecurityContextHolderFilter@5ceb5df7, org.springframework.security.web.header.HeaderWriterFilter@58cd39cf, org.springframework.web.filter.CorsFilter@437e573f, org.springframework.security.web.authentication.logout.LogoutFilter@356a442b, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1d4c8051, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@14cebf8e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@760d1c5a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1b20d6bd, org.springframework.security.web.access.ExceptionTranslationFilter@2b9fe859, org.springframework.security.web.access.intercept.AuthorizationFilter@2b2ce6f7]
2024-05-12 07:54:51.691 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore1']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-12 07:54:51.691 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore1']
2024-05-12 07:54:51.691 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore2']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-12 07:54:51.691 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore2']
2024-05-12 07:54:51.750 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-05-12 07:54:51.759 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-05-12 07:54:51.776 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2024-05-12 07:54:51.783 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Started BtWebAppApplication in 5.466 seconds (process running for 6.211)
2024-05-12 07:55:24.089 [http-nio-8080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-05-12 07:55:24.090 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-05-12 07:55:24.091 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-05-12 07:58:18.280 [File Watcher] INFO  org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-12 07:58:18.284 [Thread-5] INFO  org.apache.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2024-05-12 07:58:18.290 [Thread-5] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-12 07:58:18.408 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Starting BtWebAppApplication using Java 21.0.2 with PID 27564 (C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp\target\classes started by gavin in C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp)
2024-05-12 07:58:18.409 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - No active profile set, falling back to 1 default profile: "default"
2024-05-12 07:58:18.627 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-12 07:58:18.656 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 29 ms. Found 6 JPA repository interfaces.
2024-05-12 07:58:18.758 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-05-12 07:58:18.759 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-05-12 07:58:18.759 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-05-12 07:58:18.760 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-05-12 07:58:18.778 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-05-12 07:58:18.778 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 366 ms
2024-05-12 07:58:18.825 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-05-12 07:58:18.827 [restartedMain] INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-05-12 07:58:18.831 [restartedMain] INFO  org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-12 07:58:18.846 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-05-12 07:58:18.846 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-05-12 07:58:18.942 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-05-12 07:58:18.987 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-12 07:58:19.150 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-12 07:58:19.169 [restartedMain] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
